"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","10/316","77/18614",6.91988589043417e-07,0.000139827827559373,0.000127908627616867,"123876/55825/79611/3155/11001/197322/2639/6576/390916/128486",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0033865","GO:0033865","nucleoside bisphosphate metabolic process","12/316","122/18614",1.14014183380449e-06,0.000191987216570079,0.000175621847382516,"123876/570/11001/8801/6296/80221/197322/84693/2639/6576/390916/128486",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0033875","GO:0033875","ribonucleoside bisphosphate metabolic process","12/316","122/18614",1.14014183380449e-06,0.000191987216570079,0.000175621847382516,"123876/570/11001/8801/6296/80221/197322/84693/2639/6576/390916/128486",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0034032","GO:0034032","purine nucleoside bisphosphate metabolic process","12/316","122/18614",1.14014183380449e-06,0.000191987216570079,0.000175621847382516,"123876/570/11001/8801/6296/80221/197322/84693/2639/6576/390916/128486",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0055088","GO:0055088","lipid homeostasis","14/316","172/18614",1.47361863722191e-06,0.000235080952074715,0.00021504218783615,"337/123876/4547/6296/55908/345/338/128486/23788/79850/51099/148534/63874/57143",14,"Downres_DEq_MS_X3_vs_X5"
"GO:0019318","GO:0019318","hexose metabolic process","16/316","228/18614",1.89695398851741e-06,0.000266198524479482,0.00024350723696503,"23275/9563/2548/5950/2720/1374/4837/5105/6576/2584/23324/90673/4485/9104/572/6794",16,"Downres_DEq_MS_X3_vs_X5"
"GO:0006639","GO:0006639","acylglycerol metabolic process","12/316","128/18614",1.90339959915408e-06,0.000266198524479482,0.00024350723696503,"337/4547/718/341/345/1374/5105/338/9104/128486/9926/51099",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0005996","GO:0005996","monosaccharide metabolic process","17/316","256/18614",1.93215689163596e-06,0.000266198524479482,0.00024350723696503,"23275/9563/2548/5950/2720/1374/4837/5105/6576/2584/23324/90673/4485/9104/64080/572/6794",17,"Downres_DEq_MS_X3_vs_X5"
"GO:0006638","GO:0006638","neutral lipid metabolic process","12/316","129/18614",2.06715828083223e-06,0.000272415510834891,0.000249194275135565,"337/4547/718/341/345/1374/5105/338/9104/128486/9926/51099",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0006790","GO:0006790","sulfur compound metabolic process","19/316","319/18614",2.43793922600288e-06,0.000307891408083947,0.000281646136898754,"123876/7263/570/11001/2720/8801/6296/4669/80221/197322/84693/2639/6576/2944/6448/2990/390916/166012/128486",19,"Downres_DEq_MS_X3_vs_X5"
"GO:0006633","GO:0006633","fatty acid biosynthetic process","13/316","161/18614",3.82482782520847e-06,0.000463722125528275,0.000424193536488383,"337/123876/55825/6296/341/345/197322/1576/634/2944/9104/9926/8560",13,"Downres_DEq_MS_X3_vs_X5"
"GO:0035337","GO:0035337","fatty-acyl-CoA metabolic process","7/316","40/18614",4.38291377684878e-06,0.000510946602216487,0.000467392505595939,"123876/11001/197322/2639/6576/390916/128486",7,"Downres_DEq_MS_X3_vs_X5"
"GO:0009081","GO:0009081","branched-chain amino acid metabolic process","6/316","27/18614",5.00239319819537e-06,0.000561564954952969,0.000513696050060297,"3155/4329/5095/549/1629/593",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0006635","GO:0006635","fatty acid beta-oxidation","9/316","76/18614",5.48918663501179e-06,0.000594204453240026,0.000543553293106055,"11001/1374/549/1384/2110/80724/2168/2639/55268",9,"Downres_DEq_MS_X3_vs_X5"
"GO:0006694","GO:0006694","steroid biosynthetic process","13/316","175/18614",9.52861894977387e-06,0.000995904966784987,0.000911012062203426,"9563/570/11001/1727/1576/338/11161/51478/1582/7108/9885/1586/10682",13,"Downres_DEq_MS_X3_vs_X5"
"GO:0046486","GO:0046486","glycerolipid metabolic process","20/316","385/18614",1.03297136784099e-05,0.00104364540530868,0.00095468301154146,"337/4547/718/341/345/1374/5130/284161/5105/338/55697/84720/10423/4204/8760/9104/128486/9926/51099/63874",20,"Downres_DEq_MS_X3_vs_X5"
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","18/316","328/18614",1.38059485582103e-05,0.00131143674396817,0.0011996472880627,"337/123876/55825/570/11001/6296/341/345/197322/1576/634/1582/2944/4258/9885/9104/9926/8560",18,"Downres_DEq_MS_X3_vs_X5"
"GO:0016125","GO:0016125","sterol metabolic process","12/316","155/18614",1.38455875311717e-05,0.00131143674396817,0.0011996472880627,"337/341/1727/1576/338/2330/11161/51478/1582/7108/8542/10682",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0016053","GO:0016053","organic acid biosynthetic process","18/316","331/18614",1.56042991811551e-05,0.00139107737700239,0.00127249919638274,"337/123876/55825/570/11001/6296/341/345/197322/1576/634/1582/2944/4258/9885/9104/9926/8560",18,"Downres_DEq_MS_X3_vs_X5"
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","18/316","331/18614",1.56042991811551e-05,0.00139107737700239,0.00127249919638274,"337/171425/9563/341/345/1374/2168/4837/338/2330/634/90673/4485/54576/9104/9926/572/6794",18,"Downres_DEq_MS_X3_vs_X5"
"GO:0019395","GO:0019395","fatty acid oxidation","10/316","109/18614",1.66668251668412e-05,0.00144334705944844,0.00132031330795367,"131/11001/1374/549/1384/2110/80724/2168/2639/55268",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0006066","GO:0006066","alcohol metabolic process","19/316","366/18614",1.73780251258592e-05,0.00146313317101331,0.00133841281232494,"337/131/55825/9563/5950/341/1727/1576/284161/5105/338/2330/2584/51478/7108/8542/4204/147015/10682",19,"Downres_DEq_MS_X3_vs_X5"
"GO:0009083","GO:0009083","branched-chain amino acid catabolic process","5/316","21/18614",2.223396669705e-05,0.00182138251510158,0.00166612427539202,"3155/4329/549/1629/593",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0030167","GO:0030167","proteoglycan catabolic process","4/316","11/18614",2.44783500307613e-05,0.0019024071523907,0.00174024221271323,"2720/4669/6448/2990",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0034379","GO:0034379","very-low-density lipoprotein particle assembly","4/316","11/18614",2.44783500307613e-05,0.0019024071523907,0.00174024221271323,"4547/341/345/338",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0019216","GO:0019216","regulation of lipid metabolic process","18/316","344/18614",2.60634389142787e-05,0.00195186346762381,0.00178548277404404,"337/718/9563/341/55908/345/1374/2168/5105/338/2330/634/345275/54576/9104/128486/9926/51099",18,"Downres_DEq_MS_X3_vs_X5"
"GO:1990542","GO:1990542","mitochondrial transmembrane transport","9/316","92/18614",2.64026401097249e-05,0.00195186346762381,0.00178548277404404,"81855/7263/94081/1374/788/6576/9512/54946/140823",9,"Downres_DEq_MS_X3_vs_X5"
"GO:0034440","GO:0034440","lipid oxidation","10/316","116/18614",2.87262313370114e-05,0.00207307636148766,0.00189636324164632,"131/11001/1374/549/1384/2110/80724/2168/2639/55268",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","9/316","95/18614",3.41577781229102e-05,0.00240772617419862,0.0022024868439595,"337/341/345/1374/2168/634/54576/9104/9926",9,"Downres_DEq_MS_X3_vs_X5"
"GO:0043171","GO:0043171","peptide catabolic process","5/316","23/18614",3.57551457670675e-05,0.0024630419731814,0.00225308741508267,"10404/1200/64167/10004/1369",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0006520","GO:0006520","amino acid metabolic process","16/316","290/18614",3.89161784863895e-05,0.00262122082204992,0.00239778278674035,"7263/3155/570/4329/5095/549/55556/80017/2639/10247/1629/593/420/92292/4204/1428",16,"Downres_DEq_MS_X3_vs_X5"
"GO:0010876","GO:0010876","lipid localization","22/316","497/18614",4.42744102966383e-05,0.00291729864367632,0.00266862235060286,"337/4547/718/5950/11001/341/345/1374/5948/2168/788/338/634/1582/7110/8542/9885/8760/57088/128486/5243/51099",22,"Downres_DEq_MS_X3_vs_X5"
"GO:0006721","GO:0006721","terpenoid metabolic process","9/316","99/18614",4.74291009245643e-05,0.00300538677482831,0.00274920167563173,"131/55825/5950/1576/5948/54905/54576/147015/9453",9,"Downres_DEq_MS_X3_vs_X5"
"GO:0006805","GO:0006805","xenobiotic metabolic process","10/316","123/18614",4.75943798059251e-05,0.00300538677482831,0.00274920167563173,"8824/1576/9/2947/2330/57552/2944/54905/54576/5243",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0034377","GO:0034377","plasma lipoprotein particle assembly","5/316","26/18614",6.70372943813039e-05,0.00410167515964886,0.00375204027523142,"337/4547/341/345/338",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","12/316","182/18614",6.76620778562993e-05,0.00410167515964886,0.00375204027523142,"337/718/9563/341/345/5105/338/634/345275/9104/128486/9926",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0090207","GO:0090207","regulation of triglyceride metabolic process","6/316","42/18614",7.15640308195794e-05,0.00425314857674794,0.00389060179935546,"337/718/345/9104/128486/51099",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0006006","GO:0006006","glucose metabolic process","12/316","187/18614",8.77649363083019e-05,0.00511568311443198,0.00467961219101351,"9563/2548/5950/1374/4837/5105/6576/90673/4485/9104/572/6794",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0046459","GO:0046459","short-chain fatty acid metabolic process","4/316","15/18614",9.59511136639403e-05,0.00548731746255477,0.00501956769395866,"5095/1384/84693/5105",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","10/316","135/18614",0.000104494164236976,0.00586521873707915,0.00536525591813245,"337/9563/341/345/1374/2168/634/54576/9104/9926",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0065005","GO:0065005","protein-lipid complex assembly","5/316","29/18614",0.000116078519494642,0.00639698168342288,0.00585169034160547,"337/4547/341/345/338",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0016101","GO:0016101","diterpenoid metabolic process","8/316","88/18614",0.000124961472515749,0.00676353969991492,0.00618700222944517,"131/55825/5950/1576/5948/54905/54576/147015",8,"Downres_DEq_MS_X3_vs_X5"
"GO:0034368","GO:0034368","protein-lipid complex remodeling","5/316","30/18614",0.000137371599391811,0.00713503451541381,0.00652683009380263,"337/4547/341/345/338",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","5/316","30/18614",0.000137371599391811,0.00713503451541381,0.00652683009380263,"337/4547/341/345/338",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","15/316","290/18614",0.000138887177964175,0.00713503451541381,0.00652683009380263,"2548/2720/55556/4837/5105/2584/2990/90673/4485/4204/5256/9104/64080/572/6794",15,"Downres_DEq_MS_X3_vs_X5"
"GO:0008203","GO:0008203","cholesterol metabolic process","10/316","140/18614",0.000141303366079258,0.00713817504310387,0.0065297029167152,"337/341/1727/1576/338/2330/51478/7108/8542/10682",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0006577","GO:0006577","amino-acid betaine metabolic process","4/316","17/18614",0.000162868832083369,0.00809271196794578,0.00740287323050207,"55349/1374/1384/55217",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0098754","GO:0098754","detoxification","10/316","144/18614",0.000178126481697606,0.00870808654879746,0.00796579206776729,"337/5174/213/2947/54996/2168/2944/4258/9403/5243",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0034367","GO:0034367","protein-containing complex remodeling","5/316","32/18614",0.000188801898844076,0.00908346913327609,0.00830917630000494,"337/4547/341/345/338",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0042304","GO:0042304","regulation of fatty acid biosynthetic process","6/316","50/18614",0.000193463466508106,0.00916230885915731,0.00838129557207813,"337/341/345/634/9104/9926",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0006720","GO:0006720","isoprenoid metabolic process","9/316","119/18614",0.000197208499530064,0.0091959840319327,0.00841210020667514,"131/55825/5950/1576/5948/54905/54576/147015/9453",9,"Downres_DEq_MS_X3_vs_X5"
"GO:0009410","GO:0009410","response to xenobiotic stimulus","19/316","440/18614",0.000201249193967994,0.00924221677146954,0.0084543919762631,"8824/1374/1576/9/2947/4837/2330/768/57552/5621/2944/368/54905/54576/1027/6506/3673/5243/572",19,"Downres_DEq_MS_X3_vs_X5"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","12/316","206/18614",0.000217951047580775,0.00985984515249743,0.00901937249533009,"7263/3155/570/4329/549/80017/2639/10247/420/92292/4204/1428",12,"Downres_DEq_MS_X3_vs_X5"
"GO:1901570","GO:1901570","fatty acid derivative biosynthetic process","6/316","52/18614",0.000240914809451866,0.0107384233448324,0.00982305894885782,"79611/3155/11001/197322/2639/6576",6,"Downres_DEq_MS_X3_vs_X5"
"GO:1902652","GO:1902652","secondary alcohol metabolic process","10/316","150/18614",0.000248297840787283,0.0109071123974819,0.00997736861378646,"337/341/1727/1576/338/2330/51478/7108/8542/10682",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0042445","GO:0042445","hormone metabolic process","13/316","241/18614",0.000255970774951765,0.0110237375796385,0.0100840524352803,"131/9563/5950/10404/1576/4224/1803/51478/54905/54576/147015/1428/1586",13,"Downres_DEq_MS_X3_vs_X5"
"GO:0051004","GO:0051004","regulation of lipoprotein lipase activity","4/316","19/18614",0.000258226779331685,0.0110237375796385,0.0100840524352803,"337/341/345/51099",4,"Downres_DEq_MS_X3_vs_X5"
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","13/316","242/18614",0.000266457264601334,0.0112171106806478,0.0102609420315777,"9563/570/11001/1727/1576/5105/338/11161/51478/1582/7108/9885/10682",13,"Downres_DEq_MS_X3_vs_X5"
"GO:0042180","GO:0042180","cellular ketone metabolic process","12/316","216/18614",0.000336444113857079,0.013969343960285,0.0127785695154945,"337/9563/341/345/1374/2168/634/54576/9104/9926/51117/1586",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0006959","GO:0006959","humoral immune response","13/316","250/18614",0.000364386320414163,0.0149250667185855,0.013652824579956,"7018/2244/718/629/2243/10148/6278/6480/4057/60343/721/3848/140823",13,"Downres_DEq_MS_X3_vs_X5"
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","11/316","189/18614",0.000399275040547451,0.0161360353053243,0.0147605678147647,"8824/1576/9/2947/2330/57552/5621/2944/54905/54576/5243",11,"Downres_DEq_MS_X3_vs_X5"
"GO:0045923","GO:0045923","positive regulation of fatty acid metabolic process","5/316","38/18614",0.000433026488891236,0.0172697801030176,0.0157976699686913,"337/1374/2168/9104/9926",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0016052","GO:0016052","carbohydrate catabolic process","10/316","162/18614",0.000459122097374387,0.0180727152875554,0.0165321613736724,"2548/2720/55556/4668/2584/1486/23324/2990/64080/572",10,"Downres_DEq_MS_X3_vs_X5"
"GO:2000425","GO:2000425","regulation of apoptotic cell clearance","3/316","10/18614",0.00053230972973383,0.0206850101387595,0.0189217790569353,"718/7052/721",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0030258","GO:0030258","lipid modification","11/316","197/18614",0.000566013352911799,0.0217162844642489,0.0198651455239131,"131/11001/1374/1576/549/1384/2110/80724/2168/2639/55268",11,"Downres_DEq_MS_X3_vs_X5"
"GO:0050994","GO:0050994","regulation of lipid catabolic process","6/316","61/18614",0.000578333115121386,0.0219115958991615,0.020043808226707,"337/341/345/1374/2168/51099",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0001523","GO:0001523","retinoid metabolic process","7/316","85/18614",0.000605056294576577,0.0226410571464396,0.0207110887578259,"131/5950/1576/5948/54905/54576/147015",7,"Downres_DEq_MS_X3_vs_X5"
"GO:0019432","GO:0019432","triglyceride biosynthetic process","5/316","41/18614",0.000620208166295264,0.0229250116102554,0.0209708383828206,"718/5105/9104/128486/9926",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0006869","GO:0006869","lipid transport","18/316","447/18614",0.000672047481907523,0.0239083371287046,0.0218703432936873,"337/4547/5950/11001/341/345/1374/5948/2168/788/338/634/1582/7110/8542/9885/57088/5243",18,"Downres_DEq_MS_X3_vs_X5"
"GO:0016126","GO:0016126","sterol biosynthetic process","6/316","63/18614",0.000687939881784403,0.0239083371287046,0.0218703432936873,"1727/338/11161/51478/7108/10682",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0009063","GO:0009063","amino acid catabolic process","8/316","113/18614",0.000690609899396174,0.0239083371287046,0.0218703432936873,"3155/4329/549/55556/10247/1629/593/1428",8,"Downres_DEq_MS_X3_vs_X5"
"GO:0055090","GO:0055090","acylglycerol homeostasis","5/316","42/18614",0.000694349265683871,0.0239083371287046,0.0218703432936873,"337/123876/55908/345/128486",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0070328","GO:0070328","triglyceride homeostasis","5/316","42/18614",0.000694349265683871,0.0239083371287046,0.0218703432936873,"337/123876/55908/345/128486",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0006644","GO:0006644","phospholipid metabolic process","16/316","375/18614",0.000720276509377706,0.0239083371287046,0.0218703432936873,"337/341/5130/284161/55697/27293/84720/10423/54905/4204/8760/128486/9926/9453/51099/63874",16,"Downres_DEq_MS_X3_vs_X5"
"GO:0033869","GO:0033869","nucleoside bisphosphate catabolic process","3/316","11/18614",0.000722746497122482,0.0239083371287046,0.0218703432936873,"8801/390916/128486",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0034031","GO:0034031","ribonucleoside bisphosphate catabolic process","3/316","11/18614",0.000722746497122482,0.0239083371287046,0.0218703432936873,"8801/390916/128486",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0034034","GO:0034034","purine nucleoside bisphosphate catabolic process","3/316","11/18614",0.000722746497122482,0.0239083371287046,0.0218703432936873,"8801/390916/128486",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0001889","GO:0001889","liver development","9/316","142/18614",0.00072569020647998,0.0239083371287046,0.0218703432936873,"570/7448/1374/5105/634/23705/54576/9104/3673",9,"Downres_DEq_MS_X3_vs_X5"
"GO:0046503","GO:0046503","glycerolipid catabolic process","6/316","64/18614",0.000748439854738316,0.0243927010721703,0.0223134190988198,"337/341/345/284161/338/51099",6,"Downres_DEq_MS_X3_vs_X5"
"GO:1990748","GO:1990748","cellular detoxification","8/316","115/18614",0.000775350245472811,0.0250009212130648,0.0228697933547076,"337/213/2947/54996/2168/2944/4258/9403",8,"Downres_DEq_MS_X3_vs_X5"
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","10/316","175/18614",0.000837190910161997,0.0266077381510684,0.0243396420461943,"2720/8801/4669/4907/4668/1486/6448/2990/390916/128486",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0061008","GO:0061008","hepaticobiliary system development","9/316","145/18614",0.000842739314583492,0.0266077381510684,0.0243396420461943,"570/7448/1374/5105/634/23705/54576/9104/3673",9,"Downres_DEq_MS_X3_vs_X5"
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","9/316","146/18614",0.000885004222566228,0.0276541010164767,0.0252968108761741,"337/171425/1374/2168/4837/90673/9104/9926/6794",9,"Downres_DEq_MS_X3_vs_X5"
"GO:0033539","GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase","3/316","12/18614",0.000951586369012453,0.0294312069844566,0.0269224328246918,"2110/80724/2639",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0019433","GO:0019433","triglyceride catabolic process","4/316","27/18614",0.00105063186813401,0.0311546374980638,0.0284989547204848,"337/345/338/51099",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0042730","GO:0042730","fibrinolysis","4/316","27/18614",0.00105063186813401,0.0311546374980638,0.0284989547204848,"2244/7448/2243/3848",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0046949","GO:0046949","fatty-acyl-CoA biosynthetic process","4/316","27/18614",0.00105063186813401,0.0311546374980638,0.0284989547204848,"11001/197322/2639/6576",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0050996","GO:0050996","positive regulation of lipid catabolic process","4/316","27/18614",0.00105063186813401,0.0311546374980638,0.0284989547204848,"337/1374/2168/51099",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0071827","GO:0071827","plasma lipoprotein particle organization","5/316","46/18614",0.00105870262695499,0.0311546374980638,0.0284989547204848,"337/4547/341/345/338",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0030193","GO:0030193","regulation of blood coagulation","6/316","70/18614",0.00120245104407587,0.0346036416036731,0.0316539589102346,"2244/7448/11117/2243/634/3848",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","12/316","250/18614",0.0012198559342562,0.0346036416036731,0.0316539589102346,"718/5130/5105/55697/84720/10423/8760/9104/128486/9926/51099/63874",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0009437","GO:0009437","carnitine metabolic process","3/316","13/18614",0.00122157362309239,0.0346036416036731,0.0316539589102346,"1374/1384/55217",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0010896","GO:0010896","regulation of triglyceride catabolic process","3/316","13/18614",0.00122157362309239,0.0346036416036731,0.0316539589102346,"337/345/51099",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0015711","GO:0015711","organic anion transport","17/316","433/18614",0.00123927051256233,0.034687346207153,0.0317305283681401,"81855/4547/11001/94081/1374/5948/2168/788/6576/634/65010/368/10227/56606/353189/6506/5243",17,"Downres_DEq_MS_X3_vs_X5"
"GO:0046364","GO:0046364","monosaccharide biosynthetic process","7/316","96/18614",0.00124741693717574,0.034687346207153,0.0317305283681401,"5950/4837/5105/6576/4485/9104/6794",7,"Downres_DEq_MS_X3_vs_X5"
"GO:0097237","GO:0097237","cellular response to toxic substance","8/316","124/18614",0.00126604600934213,0.0348853223119637,0.0319116285991118,"337/213/2947/54996/2168/2944/4258/9403",8,"Downres_DEq_MS_X3_vs_X5"
"GO:1900046","GO:1900046","regulation of hemostasis","6/316","72/18614",0.00139296211084278,0.0372435096452622,0.0340687993907241,"2244/7448/11117/2243/634/3848",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0008206","GO:0008206","bile acid metabolic process","5/316","49/18614",0.00141306618581496,0.0372435096452622,0.0340687993907241,"570/11001/1582/10941/9885",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0046460","GO:0046460","neutral lipid biosynthetic process","5/316","49/18614",0.00141306618581496,0.0372435096452622,0.0340687993907241,"718/5105/9104/128486/9926",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0046463","GO:0046463","acylglycerol biosynthetic process","5/316","49/18614",0.00141306618581496,0.0372435096452622,0.0340687993907241,"718/5105/9104/128486/9926",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","5/316","49/18614",0.00141306618581496,0.0372435096452622,0.0340687993907241,"337/4547/341/345/338",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0033700","GO:0033700","phospholipid efflux","3/316","14/18614",0.00153528036287656,0.0401158170679212,0.0366962656607701,"337/341/345",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0030195","GO:0030195","negative regulation of blood coagulation","5/316","50/18614",0.00154857759907128,0.0401174248101286,0.0366977363558592,"2244/7448/2243/634/3848",5,"Downres_DEq_MS_X3_vs_X5"
