"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005770","GO:0005770","late endosome","42/1473","296/19518",5.55367540823844e-05,0.00118684100390873,0.000989485248173477,"55697/4864/255738/302/309/57132/10013/25978/3064/27183/23339/55048/51028/128866/7251/9525/51009/149371/1783/129531/23355/63894/11267/80700/57406/5289/57617/137492/26276/91782/4891/1514/28956/55823/5119/27072/55435/114883/972/404636/9516/10312",42,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0120111","GO:0120111","neuron projection cytoplasm","18/1473","89/19518",9.9032084218655e-05,0.00204076830693443,0.00170141588300471,"2332/2319/10013/5813/4137/6687/23557/84062/6647/388552/2647/9371/63915/6683/10749/6416/11127/27067",18,"Upres_DEq_MS_X1H_vs_X5H"
"GO:1905369","GO:1905369","endopeptidase complex","18/1473","90/19518",0.000115181634170389,0.00229171734194188,0.00191063545611136,"7337/94005/823/5720/826/9097/5711/80227/5886/5721/9690/5715/5695/5716/8738/5696/5624/2159",18,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005774","GO:0005774","vacuolar membrane","57/1473","460/19518",0.000146219318918474,0.00281228490053199,0.00234463960511378,"10970/290/79888/79026/1601/55697/1356/57521/1803/2475/4864/255738/23317/302/309/5547/57132/6836/5167/8904/408/6560/10043/25978/27183/23339/128866/23557/100506658/4647/118426/9342/2647/353189/54834/51100/79803/80700/57406/55788/57617/26276/91782/4891/28956/55823/5119/729991/27072/972/11345/6519/9296/5663/54785/9516/10312",57,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005776","GO:0005776","autophagosome","21/1473","117/19518",0.000165080484565241,0.00307262708368206,0.00256169037169151,"57132/5178/25978/3064/128866/10133/9342/9779/51100/79837/23192/9474/5289/57617/91782/55823/5119/11345/8678/79735/5305",21,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005925","GO:0005925","focal adhesion","53/1473","422/19518",0.000175652448075954,0.00316723320436954,0.00264056476219444,"7414/79026/5170/1601/823/308/7145/1000/2319/1803/6532/5478/10015/309/375/8500/7430/1495/8573/5754/57514/23164/5296/8874/2580/4026/64759/84962/51474/10971/402/9124/8496/29780/2886/10174/83543/5756/10298/5829/5747/83692/6548/30011/4739/10580/79969/25996/58497/214/10867/9815/23224",53,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","42/1473","312/19518",0.00018290116001041,0.00319799907048505,0.00266621467702575,"337/10970/30001/10954/11001/1000/410/5954/1356/411/25870/3956/8974/415/255738/1622/3484/51752/2098/80267/9562/813/51280/57104/60681/23491/51661/213/1066/55741/285203/3490/6383/27433/9403/8542/493869/23193/5624/80124/2882/2159",42,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0000153","GO:0000153","cytoplasmic ubiquitin ligase complex","6/1473","13/19518",0.000197428370602804,0.00335047558346524,0.0027933363890242,"6400/84447/51009/64422/51439/57414",6,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005635","GO:0005635","nuclear envelope","59/1473","490/19518",0.000244383841892233,0.00402884219348053,0.00335889972164663,"307/23225/327/9798/7108/9805/2475/1192/4864/25777/1717/57132/6836/5130/2644/8904/23236/10434/22929/25978/10227/23039/2023/27183/128637/22927/128866/9525/3843/64328/4258/3300/53343/26173/6453/6683/80789/3708/84516/10204/23133/123920/147991/3267/91782/2879/403313/5119/11124/27433/581/10202/9587/5663/1069/63891/27067/55852/23224",59,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0030027","GO:0030027","lamellipodium","30/1473","202/19518",0.000276557882834173,0.00443260828875883,0.00369552492559114,"57026/5586/57698/999/1000/2241/7429/2319/1803/9578/23075/1495/822/57514/8874/28988/6050/84962/29780/65059/10642/5829/6453/6548/8976/4831/4739/54942/23224/4650",30,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005905","GO:0005905","clathrin-coated pit","15/1473","73/19518",0.000306411656179789,0.00466590815166876,0.00389003014742793,"2060/1601/81693/29924/58513/408/25977/23048/55707/115548/22848/6453/4952/8301/79969",15,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0030055","GO:0030055","cell-substrate junction","53/1473","432/19518",0.000314313924709822,0.00466590815166876,0.00389003014742793,"7414/79026/5170/1601/823/308/7145/1000/2319/1803/6532/5478/10015/309/375/8500/7430/1495/8573/5754/57514/23164/5296/8874/2580/4026/64759/84962/51474/10971/402/9124/8496/29780/2886/10174/83543/5756/10298/5829/5747/83692/6548/30011/4739/10580/79969/25996/58497/214/10867/9815/23224",53,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0031082","GO:0031082","BLOC complex","6/1473","14/19518",0.000323459837204073,0.00466590815166876,0.00389003014742793,"23557/84062/388552/2647/79803/63915",6,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0098574","GO:0098574","cytoplasmic side of lysosomal membrane","6/1473","14/19518",0.000323459837204073,0.00466590815166876,0.00389003014742793,"23557/118426/2647/729991/54785/9516",6,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005769","GO:0005769","early endosome","52/1473","423/19518",0.000339615649045376,0.00477946901217518,0.00398470735850416,"337/4642/2060/55697/8723/26060/255738/9101/23317/302/54520/10043/23163/26088/3064/1992/27183/28988/55198/7251/2064/51009/79874/387680/23355/2647/150684/30844/63894/51375/8263/79803/3996/5371/23307/80700/4952/8301/729873/57617/26276/4891/55823/5119/27072/55435/401548/5663/9910/51019/9516/9392",52,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005765","GO:0005765","lysosomal membrane","51/1473","415/19518",0.000388386507582267,0.00518018952884873,0.0043187934227563,"10970/290/79888/79026/1601/1356/57521/1803/2475/4864/255738/23317/302/309/5547/57132/6836/5167/8904/408/6560/10043/25978/23339/128866/23557/100506658/4647/118426/9342/2647/353189/54834/79803/80700/57406/55788/57617/26276/91782/4891/28956/55823/5119/729991/27072/972/5663/54785/9516/10312",51,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0098852","GO:0098852","lytic vacuole membrane","51/1473","415/19518",0.000388386507582267,0.00518018952884873,0.0043187934227563,"10970/290/79888/79026/1601/1356/57521/1803/2475/4864/255738/23317/302/309/5547/57132/6836/5167/8904/408/6560/10043/25978/23339/128866/23557/100506658/4647/118426/9342/2647/353189/54834/79803/80700/57406/55788/57617/26276/91782/4891/28956/55823/5119/729991/27072/972/5663/54785/9516/10312",51,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex","12/1473","52/19518",0.000395023118317754,0.00518018952884873,0.0043187934227563,"5524/90673/57223/4690/5520/5525/151987/5534/3708/8036/5530/5528",12,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0030120","GO:0030120","vesicle coat","13/1473","60/19518",0.00044278385255313,0.00567747295384791,0.0047333852775855,"22872/29924/22818/8906/25977/9871/9685/205428/55707/26958/10427/553115/22905",13,"Upres_DEq_MS_X1H_vs_X5H"
"GO:1903293","GO:1903293","phosphatase complex","12/1473","54/19518",0.000570566131447293,0.00715688386619757,0.00596678997875087,"5524/90673/57223/4690/5520/5525/151987/5534/3708/8036/5530/5528",12,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005912","GO:0005912","adherens junction","27/1473","185/19518",0.000717385299316284,0.00872831859847315,0.00727691617167241,"7414/1832/634/5318/999/1000/2319/302/11315/7430/6282/1495/64236/4301/84962/1824/85456/4643/9124/64855/421/3996/10298/29091/83692/10580/143098",27,"Upres_DEq_MS_X1H_vs_X5H"
"GO:1904115","GO:1904115","axon cytoplasm","13/1473","63/19518",0.000726099294153745,0.00872831859847315,0.00727691617167241,"10013/4137/6687/23557/84062/6647/388552/2647/9371/63915/6683/10749/11127",13,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0000815","GO:0000815","ESCRT III complex","5/1473","11/19518",0.000763606001854463,0.00899185026673521,0.00749662605472588,"57132/25978/128866/91782/5119",5,"Upres_DEq_MS_X1H_vs_X5H"
"GO:1905368","GO:1905368","peptidase complex","20/1473","125/19518",0.00107803472271538,0.0124405207001354,0.0103718288059142,"7337/94005/823/5720/826/9097/5711/80227/5886/6687/5721/9690/5715/5695/28972/5716/8738/5696/5624/2159",20,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0015629","GO:0015629","actin cytoskeleton","56/1473","489/19518",0.0011651241816808,0.0131818951535259,0.0109899226218396,"7414/4642/57026/79026/999/1000/2241/64423/7429/2319/10015/1398/7430/9578/5357/226/23075/1495/10540/8573/822/23164/2039/64236/4026/28988/51474/5358/4643/136319/4647/9124/80005/29780/23607/83543/5756/3996/23307/55915/5829/5747/84516/8976/57617/10580/11258/30851/55362/4641/9531/4703/2909/10671/4650/11214",56,"Upres_DEq_MS_X1H_vs_X5H"
"GO:1904930","GO:1904930","amphisome membrane","5/1473","12/19518",0.0012279225043516,0.0133681374530353,0.011145195322516,"57132/25978/128866/91782/5119",5,"Upres_DEq_MS_X1H_vs_X5H"
"GO:1990062","GO:1990062","RPAP3/R2TP/prefoldin-like complex","5/1473","12/19518",0.0012279225043516,0.0133681374530353,0.011145195322516,"110599588/5202/8725/8409/55011",5,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005758","GO:0005758","mitochondrial intermembrane space","15/1473","84/19518",0.00142827773516382,0.0152614120961023,0.0127236437615958,"204/6821/57019/7064/11315/23408/90639/60681/402/6647/2647/80025/26517/25996/51287",15,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0000502","GO:0000502","proteasome complex","12/1473","60/19518",0.00152950034355789,0.01604584905878,0.013377639368535,"7337/5720/9097/5711/80227/5886/5721/9690/5715/5695/5716/5696",12,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0032039","GO:0032039","integrator complex","6/1473","19/19518",0.00210526067984925,0.0216917037905896,0.0180846641107351,"26173/80789/65123/25896/55174/57117",6,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0012507","GO:0012507","ER to Golgi transport vesicle membrane","12/1473","63/19518",0.00236571620015457,0.023574293946571,0.0196542047497637,"3998/22872/11196/9554/9919/10972/9871/10427/22937/553115/972/2348",12,"Upres_DEq_MS_X1H_vs_X5H"
"GO:1904724","GO:1904724","tertiary granule lumen","11/1473","55/19518",0.00237062633891449,0.023574293946571,0.0196542047497637,"1476/4048/8836/56954/3043/5236/3417/5777/226/28988/3240",11,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0001726","GO:0001726","ruffle","25/1473","181/19518",0.00241054305519531,0.023574293946571,0.0196542047497637,"57026/93663/7429/26060/9847/7430/6282/822/8874/79574/28988/55198/51474/2064/83442/23647/23607/83543/5756/5921/4831/4641/23526/4650/51763",25,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0044753","GO:0044753","amphisome","5/1473","14/19518",0.00273227106057822,0.0262753400325606,0.0219061030646359,"57132/25978/128866/91782/5119",5,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0030057","GO:0030057","desmosome","7/1473","27/19518",0.00318489246818886,0.0298061218716086,0.0248497631949743,"1832/5318/1000/1824/64065/5493/2125",7,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0000151","GO:0000151","ubiquitin ligase complex","37/1473","307/19518",0.00320273753213126,0.0298061218716086,0.0248497631949743,"8065/6400/84961/7332/84447/81545/26273/55031/25820/7334/10616/7321/80344/10273/51009/9442/64422/150684/25793/115290/10277/55072/11146/51439/7335/54165/1643/4734/130507/553115/7320/80028/26133/51185/57414/10425/7322",37,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005875","GO:0005875","microtubule associated complex","22/1473","156/19518",0.00328887031413324,0.0301218757342044,0.0251130114212012,"57698/55201/8723/2339/1781/8682/10013/10540/23637/4134/1783/2342/51143/23386/9371/5829/84516/6993/10749/11258/11127/10671",22,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016234","GO:0016234","inclusion body","13/1473","74/19518",0.00335362852479349,0.0302350571688413,0.0252073722998458,"2060/8904/10013/4137/25820/3064/4287/10273/25793/9709/8301/9531/5663",13,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0031901","GO:0031901","early endosome membrane","25/1473","187/19518",0.00374113404138657,0.0332097591058469,0.0276874211645937,"2060/55697/8723/26060/23317/10043/23163/26088/55198/7251/387680/30844/51375/79803/3996/5371/80700/4952/729873/26276/27072/401548/5663/51019/9516",25,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0031970","GO:0031970","organelle envelope lumen","15/1473","94/19518",0.00442133999820764,0.0386532299843304,0.0322257157764097,"204/6821/57019/7064/11315/23408/90639/60681/402/6647/2647/80025/26517/25996/51287",15,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0030137","GO:0030137","COPI-coated vesicle","6/1473","22/19518",0.00476159066480008,0.0408930720445273,0.0340931021150214,"22818/10972/205428/55690/26958/11015",6,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","19/1473","132/19518",0.00481928751997895,0.0408930720445273,0.0340931021150214,"10841/290/3998/9798/57222/11196/10897/6836/9554/10972/64841/128637/10652/1604/26958/11018/11079/2348/51290",19,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0098562","GO:0098562","cytoplasmic side of membrane","25/1473","193/19518",0.00564132152437715,0.0471745292690669,0.0393300371722404,"2539/999/2241/7430/84299/2760/2280/128866/23557/55763/94056/9885/52/118426/2647/1147/55072/6234/91782/5530/729991/54785/9852/9516/112574",25,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0031965","GO:0031965","nuclear membrane","36/1473","308/19518",0.00590513707205601,0.0486752012939474,0.0405811675478135,"307/23225/327/7108/9805/1192/25777/1717/6836/2644/8904/23236/10434/22929/10227/2023/128637/22927/3300/53343/26173/6683/80789/3708/84516/10204/23133/123920/147991/403313/9587/5663/63891/27067/55852/23224",36,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005868","GO:0005868","cytoplasmic dynein complex","6/1473","23/19518",0.00603719976997383,0.0490628770038718,0.0409043779818835,"8723/1781/1783/51143/23386/6993",6,"Upres_DEq_MS_X1H_vs_X5H"
