"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle","5/323","20/19518",1.52103755085108e-05,0.000337887627367633,0.000287052951326031,"337/341/345/338/8542",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0042627","GO:0042627","chylomicron","4/323","12/19518",3.28138276253921e-05,0.000680340026099796,0.000577983911156029,"337/341/345/338",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0034364","GO:0034364","high-density lipoprotein particle","5/323","27/19518",7.20166795480384e-05,0.001399824208715,0.00118922280043142,"337/341/345/338/8542",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0005777","GO:0005777","peroxisome","10/323","143/19518",0.000137315468016747,0.0023725061418449,0.00201556622644464,"55825/3155/570/11001/1384/54996/2168/10247/390916/1428",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0042579","GO:0042579","microbody","10/323","143/19518",0.000137315468016747,0.0023725061418449,0.00201556622644464,"55825/3155/570/11001/1384/54996/2168/10247/390916/1428",10,"Downres_DEq_MS_X3_vs_X5"
"GO:0005782","GO:0005782","peroxisomal matrix","6/323","51/19518",0.000188660503391311,0.00293367082773489,0.00249230454480101,"3155/570/1384/2168/390916/1428",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0031907","GO:0031907","microbody lumen","6/323","51/19518",0.000188660503391311,0.00293367082773489,0.00249230454480101,"3155/570/1384/2168/390916/1428",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0062023","GO:0062023","collagen-containing extracellular matrix","18/323","415/19518",0.000206871526057646,0.00306366879066324,0.00260274451330673,"337/1/3998/80781/2244/7448/345/1291/11117/7052/7045/2243/1000/1476/6278/6383/4485/3848",18,"Downres_DEq_MS_X3_vs_X5"
"GO:0034358","GO:0034358","plasma lipoprotein particle","5/323","36/19518",0.000297710695485202,0.00402556636069121,0.00341992606712978,"337/341/345/338/8542",5,"Downres_DEq_MS_X3_vs_X5"
"GO:1990777","GO:1990777","lipoprotein particle","5/323","36/19518",0.000297710695485202,0.00402556636069121,0.00341992606712978,"337/341/345/338/8542",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0032994","GO:0032994","protein-lipid complex","5/323","39/19518",0.000436613842546571,0.00565778770966599,0.00480658221399954,"337/341/345/338/8542",5,"Downres_DEq_MS_X3_vs_X5"
"GO:0030062","GO:0030062","mitochondrial tricarboxylic acid cycle enzyme complex","3/323","11/19518",0.00067132848762989,0.00835132638611584,0.00709488212189905,"8801/1629/593",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0031093","GO:0031093","platelet alpha granule lumen","6/323","67/19518",0.000838010918610812,0.0100238998341524,0.00851581945632849,"1/2244/213/2243/139322/78991",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0045178","GO:0045178","basal part of cell","13/323","285/19518",0.000981653302263764,0.01130719174089,0.00960604206113859,"7018/4547/5547/768/1000/634/65010/368/23705/56606/353189/3673/6548",13,"Downres_DEq_MS_X3_vs_X5"
"GO:0031528","GO:0031528","microvillus membrane","4/323","30/19518",0.00143638160708841,0.0159540957073035,0.0135538264428268,"4547/5174/768/634",4,"Downres_DEq_MS_X3_vs_X5"
"GO:0016324","GO:0016324","apical plasma membrane","15/323","381/19518",0.00180810471445708,0.0193903643515915,0.0164731137324402,"7018/55630/5174/5348/1803/1000/634/100506658/65010/56606/91703/4647/10004/6548/5243",15,"Downres_DEq_MS_X3_vs_X5"
"GO:0045239","GO:0045239","tricarboxylic acid cycle enzyme complex","3/323","16/19518",0.00214281536537568,0.0222138526210612,0.0188718125161156,"8801/1629/593",3,"Downres_DEq_MS_X3_vs_X5"
"GO:0045177","GO:0045177","apical part of cell","16/323","446/19518",0.00326566474369721,0.0327619914609624,0.0278330000226825,"7018/55630/5174/2168/5348/1803/1000/634/100506658/65010/56606/91703/4647/10004/6548/5243",16,"Downres_DEq_MS_X3_vs_X5"
"GO:0031091","GO:0031091","platelet alpha granule","6/323","91/19518",0.00402547865398765,0.0391226206684425,0.0332366823075954,"1/2244/213/2243/139322/78991",6,"Downres_DEq_MS_X3_vs_X5"
"GO:0098798","GO:0098798","mitochondrial protein-containing complex","12/323","300/19518",0.0044402277733324,0.0418457829547387,0.0355501489986103,"8801/139322/1629/27089/593/1350/9377/1337/9512/26517/11232/140823",12,"Downres_DEq_MS_X3_vs_X5"
"GO:0009925","GO:0009925","basal plasma membrane","11/323","266/19518",0.00495807954676664,0.0446313186526872,0.0379166051170231,"7018/4547/768/1000/634/65010/368/23705/56606/353189/6548",11,"Downres_DEq_MS_X3_vs_X5"
"GO:0070069","GO:0070069","cytochrome complex","4/323","42/19518",0.0050228172117172,0.0446313186526872,0.0379166051170231,"27089/1350/9377/1337",4,"Downres_DEq_MS_X3_vs_X5"
