"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005777","GO:0005777","peroxisome","15/184","143/19518",6.20713483507053e-12,7.63477584713675e-10,6.23980396578143e-10,"55825/8443/23600/8309/570/2181/25979/8310/5194/65084/3156/9409/5192/283927/5827",15,"Upres_DEq_MS_X5_vs_X5H"
"GO:0042579","GO:0042579","microbody","15/184","143/19518",6.20713483507053e-12,7.63477584713675e-10,6.23980396578143e-10,"55825/8443/23600/8309/570/2181/25979/8310/5194/65084/3156/9409/5192/283927/5827",15,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005759","GO:0005759","mitochondrial matrix","24/184","484/19518",3.22696664572658e-11,2.64611264949579e-09,2.16263378713606e-09,"123876/4329/36/622/4594/2110/326625/10797/514/81689/112817/55794/26995/686/5019/118487/55173/84532/79736/501/2653/25828/7416/7084",24,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005778","GO:0005778","peroxisomal membrane","10/184","65/19518",4.95759714727762e-10,2.43913779646059e-08,1.9934759055369e-08,"55825/8443/2181/25979/5194/65084/3156/9409/5192/5827",10,"Upres_DEq_MS_X5_vs_X5H"
"GO:0031903","GO:0031903","microbody membrane","10/184","65/19518",4.95759714727762e-10,2.43913779646059e-08,1.9934759055369e-08,"55825/8443/2181/25979/5194/65084/3156/9409/5192/5827",10,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005811","GO:0005811","lipid droplet","9/184","103/19518",5.66565179252184e-07,2.32291723493395e-05,1.89849033749416e-05,"10134/4047/2181/157506/23399/1066/51099/65084/8228",9,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005743","GO:0005743","mitochondrial inner membrane","18/184","497/19518",1.17020033627978e-06,4.11241832464037e-05,3.36102652976598e-05,"79944/622/10632/1327/2110/79934/23464/51117/514/4709/10975/63933/118487/51660/55173/26519/118980/94097",18,"Upres_DEq_MS_X5_vs_X5H"
"GO:0042627","GO:0042627","chylomicron","4/184","12/19518",3.56703313659223e-06,0.000109686268950211,8.9645174880147e-05,"337/345/341/350",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005782","GO:0005782","peroxisomal matrix","6/184","51/19518",8.19160054090681e-06,0.000201513373306308,0.000164694284559284,"8443/23600/8309/570/8310/283927",6,"Upres_DEq_MS_X5_vs_X5H"
"GO:0031907","GO:0031907","microbody lumen","6/184","51/19518",8.19160054090681e-06,0.000201513373306308,0.000164694284559284,"8443/23600/8309/570/8310/283927",6,"Upres_DEq_MS_X5_vs_X5H"
"GO:0034361","GO:0034361","very-low-density lipoprotein particle","4/184","20/19518",3.29111108940066e-05,0.000674677773327135,0.000551405454452216,"337/345/341/350",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle","4/184","20/19518",3.29111108940066e-05,0.000674677773327135,0.000551405454452216,"337/345/341/350",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:0016324","GO:0016324","apical plasma membrane","13/184","381/19518",6.94945077262181e-05,0.00131504991543459,0.0010747733583569,"1244/10004/6519/8647/10991/5243/10057/8529/64284/65010/23516/6522/1811",13,"Upres_DEq_MS_X5_vs_X5H"
"GO:0034364","GO:0034364","high-density lipoprotein particle","4/184","27/19518",0.000113220747665563,0.00198945028040918,0.00162595209053553,"337/345/341/350",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:0045177","GO:0045177","apical part of cell","13/184","446/19518",0.000326810188256976,0.00514698006313034,0.00420656051372655,"1244/10004/6519/8647/10991/5243/10057/8529/64284/65010/23516/6522/1811",13,"Upres_DEq_MS_X5_vs_X5H"
"GO:0034358","GO:0034358","plasma lipoprotein particle","4/184","36/19518",0.000355685614118763,0.00514698006313034,0.00420656051372655,"337/345/341/350",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:1990777","GO:1990777","lipoprotein particle","4/184","36/19518",0.000355685614118763,0.00514698006313034,0.00420656051372655,"337/345/341/350",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:0031968","GO:0031968","organelle outer membrane","9/184","236/19518",0.000415234275372992,0.00567486843009756,0.00463799687697319,"80777/2181/7419/54884/578/84816/118980/7416/383",9,"Upres_DEq_MS_X5_vs_X5H"
"GO:0019867","GO:0019867","outer membrane","9/184","238/19518",0.000441457290236165,0.00571571017884719,0.00467137631219433,"80777/2181/7419/54884/578/84816/118980/7416/383",9,"Upres_DEq_MS_X5_vs_X5H"
"GO:0032994","GO:0032994","protein-lipid complex","4/184","39/19518",0.000485840316830446,0.00597583589701448,0.00488397371129553,"337/345/341/350",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:0098798","GO:0098798","mitochondrial protein-containing complex","10/184","300/19518",0.000577496010268385,0.00676495326314394,0.00552890917099055,"10632/1327/514/4709/10975/118487/51660/55173/26519/7416",10,"Upres_DEq_MS_X5_vs_X5H"
"GO:0070069","GO:0070069","cytochrome complex","4/184","42/19518",0.000646763369847438,0.00723199040829408,0.00591061261439524,"54658/1327/10975/388753",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex","7/184","158/19518",0.000761413446567583,0.00814381338502719,0.00665583378921777,"10632/1327/514/4709/10975/51660/26519",7,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005741","GO:0005741","mitochondrial outer membrane","8/184","208/19518",0.000819938376331663,0.00840436835739954,0.00686878201225209,"80777/2181/7419/578/84816/118980/7416/383",8,"Upres_DEq_MS_X5_vs_X5H"
"GO:0016323","GO:0016323","basolateral plasma membrane","8/184","234/19518",0.00173841997372884,0.0171060525414918,0.0139805564203035,"353189/10991/10057/64284/368/65010/23516/6522",8,"Upres_DEq_MS_X5_vs_X5H"
"GO:0046930","GO:0046930","pore complex","3/184","26/19518",0.00182675473356174,0.0172839101713919,0.0141259171704572,"7419/578/7416",3,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005637","GO:0005637","nuclear inner membrane","4/184","64/19518",0.00312629654847452,0.0284840352194345,0.0232796351172957,"7108/83862/56255/11342",4,"Upres_DEq_MS_X5_vs_X5H"
